Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome
43,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3,Single,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,2366.905752269303
41,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,5983.4075153128015
41,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,9592.097543023538
30,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,Single,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2,8756.355891858495
26,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4,2844.8186704298755
46,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7,5946.080978350422
40,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3,6257.162581747251
34,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8,5811.742812161004
58,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,Divorced,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14,16585.514375485356
35,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,Married,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,2492.5887064495687
47,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10,9872.489356529844
40,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7,6203.009953157058
54,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7,5533.684697755012
31,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,8800.515141463742
28,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2,2588.3017569807976
38,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3,6107.126472997534
26,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,5722.000596219484
58,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3,Married,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2,16232.117311547041
18,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3,Single,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0,2389.601929250539
31,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0,2595.404778537733
29,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,2,1,Human Resources,1,Divorced,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0,3078.1690825131086
45,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7,5599.410578750005
36,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2,Married,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0,5855.849246949966
43,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,Male,92,3,2,Sales Executive,4,Married,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7,5819.9016003129045
27,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2,2712.5378032195413
29,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4,Married,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10,2647.146812198063
32,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0,5857.977481407192
42,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,2729.8069746852643
47,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0,2475.3345424253275
46,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,8717.429828039343
28,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,2542.2620639432707
29,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6,6339.305973044258
42,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,2727.3415493911325
32,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,6043.676230179199
46,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,12092.991283802869
27,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,5289.559418038967
29,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0,2653.4434537028405
43,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,18856.373845210204
48,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,19664.53503207852
29,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0,2666.452236321036
46,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,8746.412387962493
27,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,3053.1842266059084
39,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,5431.593714330407
55,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,3394.6581649593745
28,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,2348.606667031192
30,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,2218.347085012964
22,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,2538.2681905316776
36,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,6106.555864610901
31,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,5347.29759950827
34,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,8895.421570581912
29,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,2803.2714550476794
37,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,5993.83362695361
35,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,5427.247071182466
45,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,5639.250053608898
36,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,6126.852891206814
40,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16,16167.355401405272
26,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,2674.4336843194624
27,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7,5561.0175919016565
48,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,16130.810508430703
44,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,5925.364061245123
34,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,2916.465901337613
56,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,2423.973399196714
36,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,Married,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,6095.09497238554
41,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,5931.968760083543
42,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,3,Male,83,3,3,Research Director,1,Married,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7,13329.907945582168
31,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,5903.759735641465
34,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,8103.0
31,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,3978.0
26,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7,2544.0
45,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,5399.0
33,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9,5487.0
28,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4,Married,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7,6834.0
29,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1,Single,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0,1091.0
39,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2,5736.0
27,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2,2226.0
34,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11,5747.0
28,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,Sales Executive,3,Single,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2,9854.0
47,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7,5467.0
56,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,5380.0
39,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9,5151.0
38,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7,2133.0
58,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,Married,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,17875.0
32,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3,2432.0
38,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3,4771.0
49,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3,19161.0
42,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,Divorced,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0,5087.0
27,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,2863.0
35,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,Married,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,5561.0
28,Non-Travel,1103,Research & Development,16,3,Medical,1,1947,3,Male,49,3,1,Research Scientist,3,Single,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,2144.0
31,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3,3065.0
36,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,Married,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2,2810.0
34,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1,9888.0
34,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1,8628.0
26,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,2867.0
29,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1,Married,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,5373.0
32,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2,6667.0
31,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7,5003.0
28,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3,2367.0
38,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0,2858.0
35,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962,3,Female,55,3,2,Sales Executive,4,Married,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9,5204.0
27,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7,4105.0
32,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0,9679.0
31,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8,5617.0
53,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,10448.0
54,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1969,1,Female,67,3,2,Research Scientist,3,Married,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3,2897.0
33,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8,5968.0
43,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,1971,1,Male,30,3,3,Healthcare Representative,3,Married,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9,7510.0
38,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2,2991.0
55,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,Married,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4,19636.0
31,Travel_Rarely,1276,Research & Development,2,1,Medical,1,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,17536,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0,1129.0
39,Travel_Rarely,119,Sales,15,4,Marketing,1,1975,2,Male,77,3,4,Sales Executive,1,Single,25098,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10,13341.0
42,Non-Travel,335,Research & Development,23,2,Life Sciences,1,1976,4,Male,37,2,2,Research Scientist,3,Single,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,4332.0
31,Non-Travel,697,Research & Development,10,3,Medical,1,1979,3,Female,40,3,3,Research Director,3,Married,26862,4,Y,No,20,4,3,80,1,13,2,4,11,7,4,8,11031.0
54,Travel_Rarely,157,Research & Development,10,3,Medical,1,1980,3,Female,77,3,2,Manufacturing Director,1,Single,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4,4440.0
24,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1,1981,2,Male,45,2,2,Healthcare Representative,3,Single,14120,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2,4617.0
23,Travel_Rarely,571,Research & Development,12,2,Other,1,1982,4,Male,78,3,1,Laboratory Technician,4,Single,13672,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4,2647.0
40,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1,1985,4,Female,73,3,2,Laboratory Technician,3,Married,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4,6323.0
40,Travel_Rarely,444,Sales,2,2,Marketing,1,1986,2,Female,92,3,2,Sales Executive,2,Married,4258,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10,5677.0
25,Travel_Rarely,309,Human Resources,2,3,Human Resources,1,1987,3,Female,82,3,1,Human Resources,2,Married,19655,4,Y,No,14,3,3,80,0,6,3,3,2,0,1,2,2187.0
30,Travel_Rarely,911,Research & Development,1,2,Medical,1,1989,4,Male,76,3,1,Laboratory Technician,2,Married,4077,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,3748.0
25,Travel_Rarely,977,Research & Development,2,1,Other,1,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,7298,6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2,3977.0
47,Travel_Rarely,1180,Research & Development,25,3,Medical,1,1993,1,Male,84,3,3,Healthcare Representative,3,Single,13084,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11,8633.0
33,Non-Travel,1313,Research & Development,1,2,Medical,1,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,20439,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0,2008.0
38,Travel_Rarely,1321,Sales,1,4,Life Sciences,1,1995,4,Male,86,3,2,Sales Executive,2,Married,7636,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8,4440.0
31,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,1996,1,Male,54,3,1,Sales Representative,3,Married,6393,0,Y,No,19,3,3,80,1,3,1,3,2,2,1,2,3067.0
38,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7,5321.0
42,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1,1998,4,Male,35,3,2,Research Scientist,1,Divorced,11189,6,Y,Yes,17,3,3,80,1,9,3,2,4,3,1,2,5410.0
41,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,1999,4,Male,76,3,1,Research Scientist,4,Married,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0,2782.0
47,Non-Travel,1162,Research & Development,1,1,Medical,1,2000,3,Female,98,3,3,Research Director,2,Married,17231,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12,11957.0
35,Travel_Rarely,1490,Research & Development,11,4,Medical,1,2003,4,Male,43,3,1,Laboratory Technician,3,Married,20232,7,Y,Yes,11,3,3,80,1,5,3,3,2,2,2,2,2660.0
22,Travel_Rarely,581,Research & Development,1,2,Life Sciences,1,2007,4,Male,63,3,1,Research Scientist,3,Single,17624,0,Y,No,12,3,4,80,0,4,2,4,3,2,1,2,3375.0
35,Travel_Rarely,1395,Research & Development,9,4,Medical,1,2008,2,Male,48,3,2,Research Scientist,3,Single,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8,5098.0
33,Travel_Rarely,501,Research & Development,15,2,Medical,1,2009,2,Female,95,3,2,Healthcare Representative,4,Married,21653,0,Y,Yes,13,3,1,80,1,10,6,3,9,7,8,1,4878.0
32,Travel_Rarely,267,Research & Development,29,4,Life Sciences,1,2010,3,Female,49,2,1,Laboratory Technician,2,Single,15919,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1,2837.0
40,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,2012,1,Male,83,3,1,Laboratory Technician,4,Married,4060,8,Y,No,19,3,3,80,2,8,3,2,1,0,0,0,2406.0
32,Travel_Rarely,234,Sales,1,4,Medical,1,2013,2,Male,68,2,1,Sales Representative,2,Married,18024,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2,2269.0
39,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,2014,1,Male,52,3,2,Research Scientist,4,Single,5340,7,Y,No,13,3,1,80,0,18,2,3,7,7,1,7,4108.0
38,Travel_Rarely,201,Research & Development,10,3,Medical,1,2015,2,Female,99,1,3,Research Director,3,Married,3376,3,Y,No,12,3,1,80,1,20,3,3,18,16,1,11,13206.0
32,Travel_Rarely,801,Sales,1,4,Marketing,1,2016,3,Female,48,3,3,Sales Executive,4,Married,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7,10422.0
37,Travel_Rarely,161,Research & Development,10,3,Life Sciences,1,2017,3,Female,42,4,3,Research Director,4,Married,15471,1,Y,Yes,25,4,1,80,1,16,2,3,16,11,6,8,13744.0
